Georegion,County Id,Atoll Site Id,Tx Id,Serialno,Neid,Subname,Sector,Ret Tilt,Technology,Fband,Atoll Antenna
KZN,KZN_ET,KZN_18321,KZN_P_18321_1,XKK3987741_R1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_R1,SECTOR 1 - 900,9,GSM,GSM 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_ET,KZN_18321,KZN_P_18321_2,XKK4429426_R1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_R1,SECTOR 2 - 900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18321,KZN_P_18321_3,XKK4429481_R1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_R1,SECTOR 3 - 900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18321,KZN_U_18321_1,XKK3987741_Y1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18321,KZN_U_18321_2,XKK4429426_Y1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,11,UMTS,UMTS 2100,068_16_XTB_2100_11_KATH_80010891
KZN,KZN_ET,KZN_18321,KZN_U_18321_3,XKK4429481_Y1,LTE_MALVERN_CENTRAL_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E1_18361_1,XKK4646512_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,9,LTE,LTE 2100,068_16_XTB_2100_9_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E1_18361_2,XKK4429494_Y3,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E1_18361_3,XKK4646289_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E3_18361_1,XKK4646512_Y3,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,9,LTE,LTE 1800,068_16_XTB_1800_9_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E3_18361_2,XKK4429494_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E3_18361_3,XKK4646289_Y3,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E8_18361_1,XKK4646512_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 1 - 900,9,LTE,LTE 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E8_18361_2,XKK4429494_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 2 - 900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_E8_18361_3,XKK4646289_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 3 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_P_18361_1,XKK4646512_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 1 - 900,9,GSM,GSM 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_P_18361_2,XKK4429494_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 2 - 900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_P_18361_3,XKK4646289_R1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_R1,SECTOR 3 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_U_18361_1,XKK4646512_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,9,UMTS,UMTS 2100,068_16_XTB_2100_9_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_U_18361_2,XKK4429494_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18361,KZN_U_18361_3,XKK4646289_Y1,LTE_KINGSBURGH_CNT_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E1_18721_1,XKL2399367_Y1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E1_18721_1,XKL2399367_Y3,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y3,SECTOR 1- 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E1_18721_2,XKL2399343_Y1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y1,SECTOR 2 -  1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E3_18721_1,XKL2399367_Y3,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y3,SECTOR 1- 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E8_18721_1,XKL2399367_R1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_R1,Sector 1 - 900,6,LTE,LTE 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E8_18721_2,XKL2399343_R1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_R1,SECTOR 2 - 900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_E8_18721_3,XKL2399341_R1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_R1,Sector 3 - 900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_P_18721_2,XKL2399343_R1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_R1,SECTOR 2 - 900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_P_18721_3,XKL2399341_R1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_R1,Sector 3 - 900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_R3_18721_1,XKL2399367_Y1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_R3_18721_2,XKL2399343_Y3,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y3,SECTOR 2 -  1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_R3_18721_3,XKL2399341_Y3,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y3,Sector 3  - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_U_18721_1,XKL2399367_Y1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_18721,KZN_U_18721_2,XKL2399343_Y1,LTE_KWANDENGEZI_ATC_DN_KZN,80010891_Y1,SECTOR 2 -  1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E1_18841_1,XKL3687441_Y3,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_Y3,SECTOR 1- 1800/2100,11,LTE,LTE 2100,068_16_XTB_2100_11_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E1_18841_2,XKL3340449_Y1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_Y1,SECTOR 2-1800/2100,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E1_18841_3,XKL3340423_Y1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_Y1,SECTOR 3-1800/2100,11,LTE,LTE 2100,068_16_XTB_2100_11_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E8_18841_1,XKL3687441_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 1-900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E8_18841_2,XKL3340449_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 2-900,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_E8_18841_3,XKL3340423_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 3-900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_P_18841_1,XKL3687441_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 1-900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_P_18841_2,XKL3340449_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 2-900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_18841,KZN_P_18841_3,XKL3340423_R1,LTE_SUNCOAST_TOWERS_DN_KZN,80010891_R1,SECTOR 3-900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E3_18961_1,XKK4970953_Y1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y1,SECTOR 1-1800/2100,12,LTE,LTE 1800,068_16_XTB_1800_12_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E3_18961_2,XKK5191268_Y3,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y3,SECTOR 2-1800/2100,12,LTE,LTE 1800,068_16_XTB_1800_12_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E3_18961_3,XKK4970940_Y3,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y3,SECTOR 3-1800/2100,12,LTE,LTE 1800,068_16_XTB_1800_12_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E8_18961_1,XKK4970953_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 1-900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E8_18961_2,XKK5191268_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 2-900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_E8_18961_3,XKK4970940_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 3-900,10,LTE,LTE 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_P_18961_1,XKK4970953_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 1-900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_P_18961_2,XKK5191268_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 2-900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_P_18961_3,XKK4970940_R1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_R1,SECTOR 3-900,10,GSM,GSM 900,068_16_XTB_900_10_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_U_18961_1,XKK4970953_Y1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y1,SECTOR 1-1800/2100,12,UMTS,UMTS 2100,068_16_XTB_2100_12_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_U_18961_2,XKK5191268_Y1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y1,SECTOR 2-1800/2100,12,UMTS,UMTS 2100,068_16_XTB_2100_12_KATH_80010891
KZN,KZN_ET,KZN_18961,KZN_U_18961_3,XKK4970940_Y1,LTE_ESIBUBULUNGU_CHURCH_ATLAS_KZN,80010891_Y1,SECTOR 3-1800/2100,12,UMTS,UMTS 2100,068_16_XTB_2100_12_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E3_18981_1,XKK5191247_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E3_18981_2,XKK4970793_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,11,LTE,LTE 1800,068_16_XTB_1800_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E3_18981_2,XKK4970793_Y3,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,11,LTE,LTE 1800,068_16_XTB_1800_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E3_18981_3,XKK5083377_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,9,LTE,LTE 1800,068_16_XTB_1800_9_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E8_18981_1,XKK5191247_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 1 - 700/800/900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E8_18981_2,XKK4970793_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 2 - 700/800/900,11,LTE,LTE 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_E8_18981_3,XKK5083377_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 3 - 700/800/900,9,LTE,LTE 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_P_18981_1,XKK5191247_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 1 - 700/800/900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_P_18981_2,XKK4970793_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 2 - 700/800/900,11,GSM,GSM 900,068_16_XTB_900_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_P_18981_3,XKK5083377_R1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 3 - 700/800/900,9,GSM,GSM 900,068_16_XTB_900_9_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_R3_18981_1,XKK5191247_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,LTE,LTE 1800,068_16_XTB_1800_10_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_R3_18981_2,XKK4970793_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,11,LTE,LTE 1800,068_16_XTB_1800_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_R3_18981_2,XKK4970793_Y3,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,11,LTE,LTE 1800,068_16_XTB_1800_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_R3_18981_3,XKK5083377_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,9,LTE,LTE 1800,068_16_XTB_1800_9_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_R3_18981_3,XKK5083377_Y3,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,9,LTE,LTE 1800,068_16_XTB_1800_9_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_U_18981_1,XKK5191247_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,10,UMTS,UMTS 2100,068_16_XTB_2100_10_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_U_18981_2,XKK4970793_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,11,UMTS,UMTS 2100,068_16_XTB_2100_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_U_18981_2,XKK4970793_Y3,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,11,UMTS,UMTS 2100,068_16_XTB_2100_11_KATH_80010891
KZN,KZN_ET,KZN_18981,KZN_U_18981_3,XKK5083377_Y1,LTE_STERNGROVE_PRIM_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,9,UMTS,UMTS 2100,068_16_XTB_2100_9_KATH_80010891
KZN,KZN_ET,KZN_19121,KZN_E1_19121_1,XKL2177921_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,2,7,LTE,LTE 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E1_19121_1,XKL2177921_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,2,7,LTE,LTE 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E1_19121_2,XKL1954667_Y1,LTE_CAMBELL_MT_CEN,80010891_Y1,Sector 2 - 1800/2100,11,LTE,LTE 2100,065_16_XTB_2100_11_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E1_19121_3,XKL2058955_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,3,6,LTE,LTE 2100,065_16_XTB_2100_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E1_19121_3,XKL2058955_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,3,6,LTE,LTE 2100,065_16_XTB_2100_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_1,XKL2177921_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,2,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_1,XKL2177921_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,2,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_2,XKL1954667_Y1,LTE_CAMBELL_MT_CEN,80010891_Y1,Sector 2 - 1800/2100,11,LTE,LTE 1800,065_16_XTB_1800_3_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_2,XKL1954667_Y3,LTE_CAMBELL_MT_CEN,80010891_Y3,Sector 2,3,LTE,LTE 1800,065_16_XTB_1800_3_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_3,XKL2058955_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,3,6,LTE,LTE 1800,065_16_XTB_1800_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_E3_19121_3,XKL2058955_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,3,6,LTE,LTE 1800,065_16_XTB_1800_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_1,XKL2177921_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,2,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_1,XKL2177921_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,2,7,LTE,LTE 1800,065_16_XTB_1800_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_2,XKL1954667_Y1,LTE_CAMBELL_MT_CEN,80010891_Y1,Sector 2 - 1800/2100,11,LTE,LTE 1800,065_16_XTB_1800_3_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_2,XKL1954667_Y3,LTE_CAMBELL_MT_CEN,80010891_Y3,Sector 2,3,LTE,LTE 1800,065_16_XTB_1800_3_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_3,XKL2058955_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,3,6,LTE,LTE 1800,065_16_XTB_1800_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_R3_19121_3,XKL2058955_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,3,6,LTE,LTE 1800,065_16_XTB_1800_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_U_19121_1,XKL2177921_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,2,7,UMTS,UMTS 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_U_19121_1,XKL2177921_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,2,7,UMTS,UMTS 2100,065_16_XTB_2100_7_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_U_19121_2,XKL1954667_Y1,LTE_CAMBELL_MT_CEN,80010891_Y1,Sector 2 - 1800/2100,11,UMTS,UMTS 2100,065_16_XTB_2100_11_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_U_19121_3,XKL2058955_Y1,LTE_DAGBREEK_MT_CEN,80010891_Y1,3,6,UMTS,UMTS 2100,065_16_XTB_2100_6_KATH_800372991
KZN,KZN_ET,KZN_19121,KZN_U_19121_3,XKL2058955_Y3,LTE_DAGBREEK_MT_CEN,80010891_Y3,3,6,UMTS,UMTS 2100,065_16_XTB_2100_6_KATH_800372991
KZN,KZN_ET,KZN_19141,KZN_E1_19141_1,XKL1833533_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_E1_19141_2,XKL1833575_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_E1_19141_3,XKL1833544_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_E3_19141_1,XKL1833533_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_E3_19141_2,XKL1833575_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,6,LTE,LTE 1800,068_16_XTB_1800_6_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_E3_19141_3,XKL1833544_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,LTE,LTE 1800,068_16_XTB_1800_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_P_19141_1,XKL1833533_R1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 1 - 900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_P_19141_2,XKL1833575_R1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 2 - 900,6,GSM,GSM 900,068_16_XTB_900_6_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_P_19141_3,XKL1833544_R1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_R1,SECTOR 3 - 900,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_1,XKL1833533_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_1,XKL1833533_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 1 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_2,XKL1833575_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_2,XKL1833575_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 2 - 1800/2100,6,UMTS,UMTS 2100,068_16_XTB_2100_6_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_3,XKL1833544_Y1,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y1,SECTOR 3 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19141,KZN_U_19141_3,XKL1833544_Y3,LTE_MDEPHA_HIGH_SCHL_ATLAS_DN_KZN,80010891_Y3,SECTOR 3 - 1800/2100,8,UMTS,UMTS 2100,068_16_XTB_2100_8_KATH_80010891
KZN,KZN_ET,KZN_19161,KZN_E1_19161_1,XKK4863668_Y1,LTE_UMBADULA_WR_DN_KZN,80010891_Y1,SECTOR 1 - 1800/2100,9,LTE,LTE 2100,068_16_XTB_2100_9_KATH_80010891
KZN,KZN_ET,KZN_19161,KZN_E1_19161_2,XKK4754870_Y1,LTE_UMBADULA_WR_DN_KZN,80010891_Y1,SECTOR 2 - 1800/2100,9,LTE,LTE 2100,068_16_XTB_2100_9_KATH_80010891
